Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals1	StdVVals1	MaxVVals1	MinVVals1	AverageVVals2	StdVVals2	MaxVVals2	MinVVals2	TotalEnvInteracts	LossPi1	LossPi2	LossV1	LossV2	DeltaLossPi1	DeltaLossPi2	DeltaLossV1	DeltaLossV2	Entropy1	Entropy2	KL1	KL2	ClipFrac1	ClipFrac2	StopIter1	StopIter2	Time
62	0.0846249982714653	0.08541353	0.033143826	0.2	0.0	29.81955	0.022147961	0.036930278	0.13561869	-0.07673478	0.025162933	0.040247623	0.14276266	-0.067352965	252000	-1.8626451e-09	1.1175871e-08	0.0007118866	0.0005442678	-0.01516264	-0.015084857	-0.0001434141	-0.00012124979	0.50493455	0.5214748	0.016347004	0.017958768	0.156	0.17300001	10.0	10.0	305.32057309150696
63	0.08429999649524689	0.08288889	0.031806514	0.1	0.0	29.014814	0.026115168	0.036460966	0.13763092	-0.050759625	0.02225079	0.039938774	0.14829841	-0.07991966	256000	-7.450581e-09	-6.519258e-09	0.0006232409	0.0005022666	-0.014204556	-0.011120826	-0.00014518172	-0.0001239581	0.50380564	0.5200072	0.015063258	0.015003145	0.15075	0.144	10.0	7.0	309.9563341140747
64	0.08202500641345978	0.0787234	0.03412225	0.1	0.0	28.028368	0.018653443	0.033173494	0.13368443	-0.054930005	0.02759022	0.041858047	0.13009363	-0.078902654	260000	1.1175871e-08	7.450581e-09	0.00063814013	0.0002940979	-0.019955203	-0.0085386485	-0.00017682347	-8.879487e-05	0.5019093	0.5186343	0.015375791	0.016479658	0.13675001	0.14375001	15.0	5.0	314.6409869194031
65	0.08190000057220459	0.082985066	0.0319755	0.1	0.0	29.574627	0.020037262	0.033424783	0.12624758	-0.07019228	0.020304823	0.041537736	0.15280443	-0.10095149	264000	1.3038516e-08	0.0	0.0005885039	0.0005591706	-0.016059367	-0.037485898	-0.00017665469	-0.0001422533	0.5018497	0.51785886	0.015516166	0.015014354	0.1305	0.187	11.0	42.0	319.6475751399994
66	0.08127500116825104	0.08130434	0.03379019	0.1	0.0	28.565218	0.0267807	0.038467336	0.14858091	-0.058428943	0.019647835	0.039319396	0.13213262	-0.07438748	268000	-3.7252903e-09	3.7252903e-09	0.00057240855	0.00032520678	-0.019824699	-0.03765735	-0.00013830315	-8.8806395e-05	0.50016695	0.51105624	0.016878432	0.015372756	0.1505	0.198	15.0	40.0	324.6642289161682
67	0.08214999735355377	0.0822794	0.03631899	0.19	0.0	28.955883	0.021141846	0.033919197	0.12266697	-0.047453236	0.02130212	0.04137057	0.12943766	-0.0790208	272000	7.450581e-09	-3.3527613e-08	0.0006187805	0.00053093577	-0.030987982	-0.022840468	-0.00013652717	-0.000110674315	0.4954808	0.51277876	0.016074613	0.015111811	0.18375	0.174	38.0	15.0	329.7183711528778
68	0.08197499811649323	0.07838028	0.03737208	0.1	0.0	27.753521	0.025875485	0.036700446	0.1304133	-0.08075409	0.020665888	0.03907517	0.15729538	-0.08179753	276000	-5.5879354e-09	0.0	0.00051411917	0.00048762822	-0.030828927	-0.018413845	-0.00011295053	-0.00013420315	0.486095	0.5096953	0.015302034	0.015601064	0.16025	0.1785	41.0	11.0	334.7797498703003
69	0.08307500183582306	0.0862406	0.027573593	0.1	0.0	29.699247	0.022117207	0.036919545	0.13849716	-0.055466425	0.021009201	0.039557397	0.12690982	-0.058644507	280000	-4.284084e-08	1.21071935e-08	0.00043757586	0.00035690772	-0.03668011	-0.008411003	-0.000104886465	-9.707493e-05	0.47971565	0.5080295	0.0154684335	0.016361535	0.182	0.16600001	54.0	5.0	339.6266829967499
70	0.0842750072479248	0.087969914	0.028331004	0.2	0.0	29.81955	0.02270122	0.036794223	0.12853706	-0.053515367	0.022178007	0.04122143	0.11958423	-0.053052362	284000	7.450581e-09	3.7252903e-09	0.00044064055	0.00034527737	-0.022335399	-0.02210768	-9.135793e-05	-7.732778e-05	0.46739832	0.50733423	0.015703488	0.015575265	0.1495	0.16	20.0	14.0	344.45224499702454
71	0.08642500638961792	0.08444443	0.03022549	0.1	0.0	29.355556	0.023658207	0.038319252	0.14543866	-0.05067308	0.022529377	0.040801723	0.12731555	-0.0624121	288000	-7.450581e-09	-1.1175871e-08	0.0004934608	0.00053243816	-0.035986472	-0.037087485	-9.674071e-05	-0.0001154068	0.46495512	0.5060811	0.015072997	0.015033031	0.19425	0.20275	54.0	44.0	349.95374488830566
72	0.08487500250339508	0.08097014	0.034226406	0.1	0.0	29.38806	0.025484048	0.037347753	0.120887116	-0.0703084	0.021661604	0.03909849	0.13092372	-0.077190906	292000	3.7252903e-09	3.7252903e-08	0.0005234992	0.0005688347	-0.039989557	-0.017386008	-0.00011619548	-0.00011633356	0.447551	0.5025226	0.011660359	0.016148288	0.20125	0.154	79.0	8.0	355.21800994873047
73	0.08574999868869781	0.09038168	0.025243986	0.2	0.0	30.351145	0.023085592	0.036773577	0.12258987	-0.053353745	0.02129009	0.03834778	0.119967036	-0.07820481	296000	-1.1175871e-08	-1.8626451e-08	0.00038949767	0.0004611839	-0.01777849	-0.028787734	-0.00010887763	-0.00010733408	0.43097532	0.50048614	0.015231742	0.015290938	0.1505	0.18125	12.0	19.0	360.4474859237671
74	0.08545000106096268	0.08396947	0.03166329	0.1	0.0	30.213741	0.027199766	0.03969814	0.13015139	-0.04819921	0.022145668	0.04000167	0.13280737	-0.0533123	300000	-7.450581e-09	6.7520887e-09	0.00048551906	0.00059429946	-0.02776707	-0.0076606655	-0.00011273877	-0.000113296905	0.42855775	0.49391338	0.015739232	0.016911054	0.18900001	0.1655	35.0	4.0	365.5971910953522
75	0.0880500003695488	0.08975805	0.031198215	0.2	0.0	31.516129	0.02365636	0.03698456	0.13767642	-0.057568967	0.023559993	0.03732317	0.12257378	-0.06455849	304000	1.8626451e-09	1.4901161e-08	0.0006596226	0.0006978193	-0.0274867	-0.019460296	-0.00014642104	-0.000164901	0.4249622	0.49247316	0.015419256	0.015144707	0.1805	0.13475001	34.0	10.0	370.8626461029053
76	0.0862250030040741	0.084198475	0.030640844	0.1	0.0	30.25191	0.022845436	0.034800775	0.1358379	-0.05672826	0.027832096	0.039926317	0.11974638	-0.07798415	308000	-2.7939677e-08	7.450581e-09	0.0005501993	0.00053685496	-0.013287278	-0.042817466	-0.00012285414	-0.00013851037	0.41913822	0.48852068	0.015404249	0.01504619	0.177	0.217	8.0	60.0	376.170401096344
77	0.08707499504089355	0.088593744	0.024834905	0.1	0.0	30.734375	0.025575917	0.03675074	0.12306474	-0.088387445	0.02162605	0.037715975	0.12508297	-0.089154445	312000	7.450581e-09	1.4901161e-08	0.00047225694	0.0005088767	-0.013292697	-0.01455396	-0.00011704372	-0.00013251198	0.41675568	0.46922708	0.016253736	0.015255272	0.12325	0.10325	8.0	7.0	381.27497601509094
78	0.08834999799728394	0.09239999	0.025024788	0.2	0.0	31.288	0.02129142	0.03616712	0.12528443	-0.05829378	0.026403911	0.041445658	0.13868526	-0.060209014	316000	4.656613e-09	0.0	0.0007117776	0.00047838746	-0.023829725	-0.02209106	-0.0001633174	-0.00012671611	0.41405973	0.46730268	0.015064882	0.015721614	0.15825	0.17575	20.0	15.0	386.6407949924469
79	0.0897500067949295	0.0889516	0.028336074	0.2	0.0	31.467741	0.028376285	0.038404856	0.14100227	-0.05472347	0.023931371	0.04002614	0.11387794	-0.13414635	320000	3.7252903e-09	2.2351742e-08	0.00060468353	0.000710579	-0.020631466	-0.029392626	-0.00013806189	-0.00016338145	0.41190746	0.4639433	0.015658488	0.01529024	0.145	0.177	14.0	19.0	391.88018894195557
80	0.08990000188350677	0.08943999	0.029834315	0.2	0.0	31.112	0.025054526	0.038394585	0.12072443	-0.06686991	0.02627392	0.037776418	0.14208268	-0.0721965	324000	0.0	-3.9115548e-08	0.0003415081	0.00071974634	-0.018773695	-0.019867927	-8.583363e-05	-0.00016873973	0.41278207	0.4598076	0.01540699	0.017007051	0.1525	0.181	15.0	9.0	396.95330691337585
81	0.08900000154972076	0.08719999	0.03493079	0.2	0.0	31.568	0.025844945	0.039770868	0.13011797	-0.05796389	0.028716426	0.038999487	0.12597276	-0.07875411	328000	1.7695129e-08	-3.7252903e-09	0.0006149777	0.0006238001	-0.032154366	-0.025402114	-0.00011517664	-0.0001528611	0.41323745	0.45802993	0.015046033	0.015842836	0.18725	0.16575	40.0	14.0	402.1318349838257
82	0.08914999663829803	0.092280686	0.034793504	0.2	0.0	34.526318	0.029913204	0.037299935	0.13376676	-0.04159152	0.030086517	0.03945205	0.124853045	-0.08173472	332000	-2.7939677e-09	-2.7939677e-08	0.0006496784	0.0009779433	-0.019321973	-0.009279022	-0.00017362295	-0.000256348	0.40888134	0.45741442	0.015958212	0.015012911	0.14575	0.128	12.0	4.0	407.2870862483978
83	0.08789999783039093	0.08443548	0.035385035	0.2	0.0	31.89516	0.028666595	0.039508134	0.1293063	-0.10925217	0.03621619	0.037210476	0.14758953	-0.11752478	336000	-6.9849193e-09	-2.6077032e-08	0.0006499172	0.00085768575	-0.033321954	-0.0049864105	-0.00018884026	-0.00024536563	0.4079088	0.45699087	0.015050888	0.02000875	0.18275	0.14525	46.0	3.0	412.5166320800781
84	0.08875000476837158	0.09136752	0.03286611	0.2	0.0	33.51282	0.02161781	0.036143668	0.1378642	-0.059654865	0.032534897	0.03742878	0.13876443	-0.061812747	340000	2.142042e-08	9.313226e-09	0.0006980839	0.0010278902	-0.017687032	-0.008053993	-0.00019452721	-0.00021683268	0.39994675	0.45655924	0.015496118	0.01633032	0.14199999	0.15875	13.0	6.0	417.6289920806885
85	0.08972500264644623	0.09042735	0.028416716	0.2	0.0	33.692307	0.025103452	0.038039163	0.1315607	-0.062677726	0.033060547	0.037754755	0.12478068	-0.05643987	344000	-3.7252903e-09	7.450581e-09	0.0004718022	0.00080304034	-0.020691987	-0.025677003	-0.000117321935	-0.00020576564	0.3975644	0.45570758	0.015404608	0.0153385885	0.15275	0.1725	18.0	15.0	422.524080991745
86	0.08907500654459	0.08846846	0.039936848	0.2	0.0	35.279278	0.025180005	0.038777843	0.13685012	-0.061773628	0.03623149	0.03612915	0.12829676	-0.08162675	348000	0.0	-3.7252903e-09	0.000777776	0.0009727521	-0.02340771	-0.017605454	-0.00017688729	-0.00021548901	0.3982251	0.4515741	0.015208229	0.015441177	0.15725	0.14725	21.0	9.0	427.4920070171356
87	0.0898749977350235	0.08974359	0.034922663	0.2	0.0	33.76923	0.023495473	0.03652783	0.1251671	-0.059731357	0.03869533	0.036143072	0.13220245	-0.08924369	352000	-9.313226e-09	-1.4901161e-08	0.0008064162	0.001003232	-0.029527213	-0.014632525	-0.00018382099	-0.00026621774	0.390202	0.44760725	0.0150122475	0.015051396	0.17125	0.123500004	30.0	8.0	432.7550790309906
88	0.08967500180006027	0.0886842	0.03631039	0.2	0.0	34.491226	0.024497261	0.036014743	0.14046082	-0.0633022	0.033909738	0.036282994	0.13519832	-0.06135872	356000	1.6763806e-08	3.7252903e-09	0.0006825145	0.000960268	-0.012549926	-0.011853848	-0.00013880077	-0.00027707597	0.38764197	0.44498438	0.018979173	0.016803576	0.14275	0.13775	6.0	6.0	437.9820899963379
89	0.08870000392198563	0.08716665	0.033495855	0.2	0.0	32.675	0.025650948	0.03774206	0.13553512	-0.08259038	0.03743867	0.035487164	0.13779654	-0.075679764	360000	-7.450581e-09	2.9802322e-08	0.0005009502	0.0008147585	-0.009176625	-0.012392771	-0.00013100344	-0.00021764217	0.38791585	0.44354573	0.016361538	0.015709773	0.15325001	0.1355	6.0	7.0	443.29877400398254
90	0.08960000425577164	0.09190909	0.03786328	0.2	0.0	36.0	0.02104608	0.037100967	0.13745275	-0.062913395	0.039773848	0.03808493	0.14395642	-0.06426889	364000	3.7252903e-09	2.6309863e-08	0.0006900711	0.0010170708	-0.0075921975	-0.025830226	-0.0001510478	-0.00020709628	0.38735843	0.4412894	0.01573819	0.015555012	0.154	0.1645	5.0	13.0	448.65051198005676
91	0.08905000984668732	0.08981981	0.044801503	0.2	0.0	35.234234	0.024976177	0.03812153	0.15635896	-0.089361824	0.04210582	0.036404934	0.13925934	-0.100913	368000	2.4214387e-08	-2.514571e-08	0.0009455229	0.0012515914	-0.012588939	-0.02535452	-0.00019937262	-0.00032312563	0.3863644	0.4394877	0.0190853	0.015119817	0.176	0.148	9.0	18.0	453.9871139526367
92	0.0898749977350235	0.0913084	0.04368717	0.3	0.0	36.551403	0.028423335	0.038475774	0.15474485	-0.050044447	0.03767901	0.034125254	0.14426668	-0.10736342	372000	-1.6996637e-08	1.8626451e-08	0.00090150535	0.0012964623	-0.02699047	-0.019424759	-0.00017867927	-0.00035789813	0.38418853	0.43837267	0.015857745	0.016520567	0.15925	0.16025001	25.0	10.0	459.21049189567566
93	0.09167500585317612	0.09148148	0.023046443	0.2	0.0	36.47222	0.024140665	0.037911087	0.1348226	-0.08833033	0.045262557	0.03701891	0.13580725	-0.08561549	376000	-1.3038516e-08	-1.1641532e-09	0.0004098516	0.00074406096	-0.02951699	-0.028706998	-0.00014646642	-0.00017768654	0.38509086	0.43707332	0.015132967	0.016328823	0.16625	0.15849999	27.0	19.0	464.69493889808655
94	0.09197500348091125	0.09553398	0.039725468	0.2	0.0	37.951458	0.019638633	0.03695045	0.12355535	-0.06314655	0.04660961	0.036603082	0.13819987	-0.055180337	380000	-1.21071935e-08	-6.0535967e-09	0.000934551	0.000885477	-0.021343332	-0.01877297	-0.0002069461	-0.0002089628	0.3745427	0.4332503	0.015235752	0.01661421	0.16175	0.17125	15.0	10.0	469.94518303871155
95	0.09392499923706055	0.096138604	0.037283245	0.2	0.0	38.782177	0.02764937	0.039078563	0.14871107	-0.09133305	0.047481924	0.035489917	0.15110245	-0.06790179	384000	-2.6077032e-08	7.450581e-09	0.0008049967	0.0009765716	-0.013000611	-0.029165871	-0.00017497195	-0.00021939114	0.36938763	0.43139324	0.018242404	0.017040938	0.126	0.1745	8.0	23.0	475.4075291156769
96	0.0943250060081482	0.090952374	0.042077567	0.2	0.0	36.57143	0.026986632	0.03860852	0.13465214	-0.0712706	0.042834662	0.035229377	0.14689147	-0.084816754	388000	1.8626451e-09	0.0	0.0008985687	0.0009145639	-0.0049689966	-0.021031186	-0.00020882055	-0.00023471387	0.36656305	0.4260681	0.015038105	0.015818428	0.1435	0.18	3.0	11.0	480.6102030277252
97	0.09632500261068344	0.10292929	0.05358374	0.3	0.0	39.919193	0.023672173	0.036230817	0.12904689	-0.077095605	0.044827666	0.038649477	0.13809447	-0.08112021	392000	0.0	-1.3038516e-08	0.0014297368	0.0012910299	-0.022575216	-0.018240735	-0.00039318734	-0.000296616	0.36572486	0.42505953	0.015030358	0.015017511	0.167	0.16275	17.0	9.0	485.8836941719055
98	0.09792499989271164	0.1011	0.038049836	0.2	0.0	39.24	0.0348001	0.042351212	0.15775104	-0.05058674	0.04623339	0.038357865	0.1497193	-0.075068116	396000	9.313226e-10	-1.7695129e-08	0.00088335935	0.0009333076	-0.01470383	-0.002969006	-0.0002325458	-0.00021641963	0.3599707	0.4252129	0.019127632	0.017066007	0.15575	0.14500001	9.0	2.0	490.9838581085205
99	0.09855000674724579	0.09654205	0.03531177	0.2	0.0	36.84112	0.030272717	0.041226298	0.1382765	-0.06641723	0.043936633	0.03756053	0.14912675	-0.08289994	400000	-1.4901161e-08	2.6077032e-08	0.00079204235	0.0009595193	-0.02023736	-0.037771337	-0.0001674447	-0.00018783567	0.3568357	0.42514485	0.015920267	0.01534634	0.15175	0.1975	17.0	34.0	496.1859390735626
100	0.09907500445842743	0.09278846	0.03786252	0.2	0.0	37.28846	0.025826717	0.03963786	0.13829054	-0.06528638	0.042866226	0.0363325	0.14000052	-0.08521092	404000	1.1175871e-08	7.21775e-09	0.000937771	0.00080868136	-0.015455252	-0.007120179	-0.00019987447	-0.00018056153	0.35302642	0.42161435	0.01784188	0.015462968	0.15924999	0.14175001	10.0	3.0	501.2787320613861
101	0.09630000591278076	0.09386791	0.035223566	0.2	0.0	36.962265	0.023695527	0.034635875	0.13326329	-0.09613252	0.04850863	0.037873175	0.1270034	-0.05070121	408000	-1.1175871e-08	-1.4901161e-08	0.0007623037	0.0007746916	-0.024394168	-0.011308614	-0.00015544627	-0.00015503362	0.35160354	0.4211824	0.015679821	0.015269387	0.16399999	0.1285	22.0	5.0	506.5693860054016
102	0.09627500176429749	0.0968932	0.040769994	0.2	0.0	38.019417	0.028257305	0.03949006	0.13257135	-0.06962757	0.044540424	0.03690966	0.1439026	-0.12815645	412000	-7.450581e-09	-1.4901161e-08	0.0010048741	0.00087042537	-0.017140605	-0.046267822	-0.00018068275	-0.0001768985	0.35119405	0.42002204	0.015342012	0.013128088	0.13175	0.20725	14.0	79.0	512.1118321418762
103	0.09507499635219574	0.09504672	0.030977044	0.2	0.0	36.56075	0.023920964	0.03574185	0.12700038	-0.060680404	0.0433314	0.038200673	0.12070613	-0.06927527	416000	-2.9802322e-08	2.2351742e-08	0.0007090874	0.00084846996	-0.016241606	-0.016386826	-0.00015611738	-0.00017879592	0.35149482	0.4174884	0.016767893	0.01625916	0.14	0.14825001	11.0	9.0	517.4216630458832
104	0.09732500463724136	0.10153061	0.055537302	0.4	0.0	39.408165	0.025641782	0.038587075	0.1249108	-0.04510352	0.04678791	0.03748049	0.13899384	-0.0762741	420000	-3.5390258e-08	2.4214387e-08	0.0016386214	0.0010907294	-0.012623029	-0.028926868	-0.00033664683	-0.00020942569	0.35153222	0.4155574	0.015321728	0.015907014	0.14325	0.20199999	8.0	21.0	523.4481520652771
105	0.09909999370574951	0.100425534	0.043951496	0.3	0.0	41.574467	0.03734275	0.04258373	0.13972157	-0.057949156	0.04952878	0.036889568	0.13390696	-0.081568986	424000	3.7252903e-09	1.8626451e-08	0.0010959023	0.00095276407	-0.0027229115	-0.028675236	-0.00028409116	-0.00019325437	0.35112965	0.40938866	0.015800942	0.015190661	0.14449999	0.18075	2.0	16.0	529.0222280025482
106	0.09982499480247498	0.104795925	0.04426796	0.2	0.0	40.295918	0.02841435	0.039619196	0.13457075	-0.108062215	0.0503905	0.037218794	0.13219534	-0.06655438	428000	-1.0477379e-08	3.5390258e-08	0.001144548	0.0008861063	-0.021908375	-0.007493183	-0.0002403888	-0.00023168011	0.35087535	0.4072992	0.016144097	0.016732916	0.15450001	0.175	14.0	4.0	534.2591729164124
107	0.10182499885559082	0.09928571	0.04317147	0.3	0.0	39.561226	0.03251932	0.04085823	0.15205047	-0.066658825	0.04650988	0.037531853	0.13126263	-0.050911635	432000	-3.5390258e-08	-1.4901161e-08	0.0010041452	0.0011543893	-0.03255537	-0.019945458	-0.00020303951	-0.00022366593	0.34829298	0.40715075	0.0155299045	0.015516947	0.17375	0.149	38.0	12.0	539.4714560508728
108	0.10147500038146973	0.10434783	0.0513154	0.2	0.0	42.163044	0.029957745	0.039794922	0.15100038	-0.10439885	0.05146457	0.038792625	0.14309224	-0.09654137	436000	6.519258e-09	1.3038516e-08	0.0013333545	0.0010134988	-0.022657875	-0.031160526	-0.00025449408	-0.00020068944	0.33767515	0.40402797	0.015772885	0.015837777	0.15325001	0.17175	15.0	24.0	544.8929920196533
109	0.10189999639987946	0.099999994	0.05218019	0.3	0.0	38.89109	0.029491883	0.037824854	0.16942391	-0.055344023	0.053574905	0.03918769	0.14346892	-0.06989937	440000	-1.1175871e-08	-1.4901161e-08	0.0012785706	0.0010812455	-0.024630064	-0.037556924	-0.0002873753	-0.0002283352	0.33488148	0.39710775	0.015539013	0.015369761	0.155	0.19925	20.0	39.0	550.5893518924713
110	0.10112500190734863	0.10049505	0.04724858	0.3	0.0	38.92079	0.032464776	0.040728197	0.146234	-0.0846445	0.048568763	0.03845635	0.13827325	-0.070135266	444000	-1.8626451e-08	-3.3527613e-08	0.0011404154	0.0007788171	-0.016976358	-0.039506406	-0.00022990012	-0.00020437923	0.32823095	0.38876775	0.015380755	0.015010445	0.13624999	0.18725	10.0	42.0	555.8699872493744
111	0.10152500122785568	0.10092782	0.04367364	0.3	0.0	40.40206	0.029179113	0.0397627	0.15949017	-0.09240591	0.04777276	0.038909025	0.13189092	-0.08285257	448000	3.7252903e-09	0.0	0.00104894	0.0010216685	-0.011975375	-0.016005503	-0.0002143753	-0.00025133215	0.3253984	0.37962896	0.01530779	0.015859084	0.128	0.12650001	7.0	9.0	560.8877980709076
112	0.09950000047683716	0.09539999	0.037747055	0.2	0.0	39.0	0.028236121	0.04049619	0.13889545	-0.086571775	0.053707585	0.03809326	0.14432415	-0.046230163	452000	-7.450581e-09	-3.1199306e-08	0.0008140473	0.00077912793	-0.020763876	-0.02439508	-0.00018654791	-0.00020817762	0.32477695	0.37727553	0.016513169	0.015119682	0.18200001	0.13749999	16.0	17.0	566.255912065506
113	0.10077500343322754	0.10350514	0.05367027	0.3	0.0	40.54639	0.026732465	0.038450446	0.12718473	-0.071006104	0.045311976	0.03740313	0.13401233	-0.060473543	456000	-7.450581e-09	-3.1664968e-08	0.0014816719	0.0008756849	-0.024461828	-0.0127812475	-0.0003814047	-0.00016069034	0.32344168	0.37217876	0.017040186	0.01612661	0.15775001	0.12625	17.0	7.0	571.8973350524902
114	0.10200000554323196	0.1066292	0.05998022	0.3	0.0	43.83146	0.035097554	0.04107134	0.14900018	-0.06272231	0.050517157	0.037033778	0.12676585	-0.057848357	460000	-1.8626451e-09	-5.5879354e-09	0.0017142355	0.0014944267	-0.026475005	-0.015158604	-0.00031727052	-0.0003074114	0.31992528	0.36959338	0.015518321	0.015620699	0.16325	0.13025	22.0	9.0	577.4059779644012
115	0.10347500443458557	0.10933334	0.05713143	0.3	0.0	42.866665	0.03754577	0.041168086	0.14884931	-0.09542895	0.0599587	0.0381945	0.15358524	-0.06480439	464000	3.7252903e-09	-1.8626451e-08	0.0015302601	0.0014021292	-0.025985315	-0.04109754	-0.00032568903	-0.00042214553	0.3139981	0.36629477	0.015080653	0.015168617	0.1535	0.21075	21.0	56.0	582.5755879878998
116	0.10822500288486481	0.11743902	0.06760378	0.3	0.0	46.634148	0.038254496	0.041909397	0.15996596	-0.067700654	0.052025475	0.037708897	0.13000388	-0.07023908	468000	-3.5390258e-08	-8.381903e-09	0.0018828673	0.0014504956	-0.022008028	-0.031331424	-0.000422276	-0.0003624983	0.3079126	0.36198425	0.015643744	0.015201694	0.12450001	0.18125	15.0	24.0	588.043781042099
117	0.11217500269412994	0.11976471	0.072029024	0.4	0.0	45.564705	0.04199664	0.045059033	0.18836501	-0.10852155	0.059483163	0.03907659	0.16406988	-0.07076837	472000	1.8626451e-08	-1.6763806e-08	0.0019265421	0.001284827	-0.026640058	-0.030049752	-0.00034970735	-0.00030319561	0.30433813	0.35897323	0.015563118	0.016042978	0.14324999	0.164	26.0	24.0	593.7000880241394
118	0.11464999616146088	0.11373494	0.06380904	0.3	0.0	46.325302	0.051109	0.04775085	0.17706057	-0.08931461	0.060307395	0.040113065	0.14109306	-0.10009669	476000	-7.450581e-09	2.9802322e-08	0.0018587089	0.0014002179	-0.022170078	-0.044772446	-0.0004655874	-0.0002904003	0.30413547	0.35311452	0.015553105	0.015155367	0.14125	0.21775	18.0	75.0	599.4907729625702
119	0.11962500214576721	0.12844156	0.06939563	0.4	0.0	51.467533	0.043584242	0.04429878	0.16448238	-0.11786047	0.058907714	0.041243173	0.14753266	-0.13884537	480000	3.7252903e-09	-2.3283064e-08	0.0019349022	0.0013981331	-0.028043833	-0.011490603	-0.00036980357	-0.00027417217	0.30327916	0.3473459	0.01515802	0.01701982	0.156	0.19575	22.0	7.0	605.1782870292664
120	0.11874999850988388	0.11373494	0.06567006	0.4	0.0	45.95181	0.046244804	0.045687545	0.1521008	-0.0724344	0.062914856	0.040433858	0.15039521	-0.05396881	484000	-2.6077032e-08	-7.450581e-09	0.0020530545	0.0015069571	-0.03522187	-0.022943849	-0.00033805438	-0.0003169945	0.30150184	0.34672165	0.0153755145	0.015296726	0.17824998	0.142	43.0	15.0	610.6307580471039
121	0.12117500603199005	0.12826665	0.06333768	0.3	0.0	51.0	0.046748962	0.04282402	0.17016952	-0.062465087	0.066205814	0.040741842	0.15805164	-0.10656222	488000	0.0	1.1641532e-08	0.0016311922	0.0017506385	-0.01977868	-0.02583591	-0.0003604965	-0.00034071403	0.29057238	0.34095016	0.017707285	0.015116912	0.12825	0.17199999	13.0	16.0	616.2056260108948
122	0.12082500755786896	0.11823528	0.06827585	0.4	0.0	46.129414	0.040168438	0.046108007	0.16927728	-0.107359655	0.064776234	0.040602796	0.1476573	-0.052178208	492000	1.4901161e-08	2.2351742e-08	0.0018847466	0.0014017024	-0.025920704	-0.02278984	-0.00034028688	-0.00034146375	0.28747234	0.3330553	0.01583707	0.015868604	0.145	0.139	21.0	16.0	621.9756600856781
123	0.12105000019073486	0.11872092	0.07191397	0.5	0.0	44.779068	0.03980384	0.045386504	0.16386461	-0.08687821	0.06464254	0.041817658	0.19167668	-0.07895256	496000	3.7252903e-08	2.9802322e-08	0.0020376192	0.0014681864	-0.008092478	-0.019529352	-0.00036465516	-0.00033253295	0.2835656	0.32971245	0.015579807	0.016631389	0.1485	0.12875	6.0	11.0	627.4105229377747
124	0.11882500350475311	0.118139535	0.075644694	0.5	0.0	46.0	0.045263983	0.047021627	0.19574758	-0.08065764	0.058799163	0.042393018	0.1556207	-0.0674622	500000	-1.6763806e-08	3.7252903e-08	0.0021858136	0.0015462881	-0.024926737	-0.02815665	-0.00045464298	-0.00032573857	0.2824506	0.32921928	0.016394384	0.015176157	0.175	0.164	21.0	20.0	632.9391272068024
125	0.11847500503063202	0.1104651	0.06858889	0.4	0.0	44.88372	0.04514149	0.04701511	0.15859057	-0.08973651	0.06286563	0.042747624	0.16259784	-0.08147216	504000	1.8626451e-08	-2.2351742e-08	0.0021990351	0.0013215175	-0.012628561	-0.021247756	-0.00050765503	-0.00030749975	0.27896506	0.3260079	0.017432028	0.015497099	0.17	0.13675001	9.0	12.0	638.6304950714111
126	0.11762499809265137	0.12144577	0.06994201	0.4	0.0	46.91566	0.042595256	0.044796538	0.19759634	-0.09934282	0.06296121	0.04039639	0.15182467	-0.05728352	508000	0.0	-1.6763806e-08	0.0018705016	0.0013589552	-0.015696896	-0.021332826	-0.00040611756	-0.00022315732	0.27726665	0.32434535	0.016152553	0.01509844	0.12575	0.147	10.0	15.0	644.1070809364319
127	0.11767500638961792	0.1190476	0.0701634	0.4	0.0	46.86905	0.04555454	0.04695152	0.1949198	-0.07673353	0.063102506	0.04074601	0.15024756	-0.082098424	512000	1.3038516e-08	-3.7252903e-09	0.002027687	0.0015772065	-0.01903221	-0.022408146	-0.00045595746	-0.00028955837	0.27627993	0.32029638	0.01524251	0.015015626	0.13075	0.14225	16.0	15.0	649.6460349559784
128	0.11904999613761902	0.121139236	0.07168827	0.3	0.0	48.987343	0.047376	0.046191003	0.1741569	-0.06267634	0.06264331	0.040279977	0.15625644	-0.09114448	516000	1.4901161e-08	1.1175871e-08	0.0018811161	0.0014301832	-0.025993675	-0.016358946	-0.00039333332	-0.00029801065	0.27541777	0.31470135	0.016840344	0.015309493	0.15599999	0.13675001	20.0	12.0	655.0347201824188
129	0.1221500039100647	0.13861111	0.11701502	0.8	0.0	54.041668	0.048227493	0.045285884	0.15519404	-0.099244714	0.063510835	0.039902903	0.150326	-0.0832832	520000	4.004687e-08	3.7252903e-09	0.003806158	0.0032183854	-0.01888356	-0.015492896	-0.0009078246	-0.00062693545	0.27238297	0.3122755	0.015475921	0.0154723665	0.14275	0.16525	12.0	11.0	660.4591381549835
